3.867750e+01 3.896109e+01 3.924467e+01 3.916081e+01 3.907695e+01 3.899309e+01 3.900136e+01 3.900963e+01 3.892546e+01 3.884129e+01 3.875712e+01 3.876417e+01 3.877123e+01 3.868273e+01 3.859423e+01 3.850978e+01 3.842533e+01 3.834088e+01 3.871451e+01 3.908814e+01 3.946178e+01 3.994984e+01 4.043790e+01 4.054175e+01 4.064560e+01 4.093793e+01 4.123027e+01 4.152261e+01 4.142469e+01 4.132676e+01 4.142793e+01 4.152911e+01 4.163028e+01 4.153222e+01 4.143417e+01 4.133698e+01 4.123979e+01 4.114260e+01 4.104526e+01 4.094793e+01 4.085059e+01 4.075243e+01 4.065427e+01 4.055602e+01 4.045778e+01 4.036031e+01 4.026285e+01 4.016539e+01 4.006783e+01 3.997027e+01 3.987271e+01 3.977440e+01 3.967609e+01 3.957845e+01 3.948080e+01 3.938316e+01 3.928480e+01 3.918643e+01 3.908804e+01 3.898965e+01 3.889195e+01 3.879424e+01 3.869654e+01 3.859878e+01 3.850102e+01 3.840327e+01 3.830485e+01 3.820644e+01 3.810866e+01 3.801087e+01
3.853687e+01 3.882046e+01 3.910404e+01 3.902018e+01 3.893632e+01 3.885246e+01 3.876860e+01 3.877687e+01 3.869270e+01 3.860853e+01 3.852436e+01 3.844018e+01 3.844724e+01 3.835874e+01 3.827429e+01 3.818984e+01 3.810539e+01 3.802094e+01 3.839457e+01 3.876820e+01 3.914184e+01 3.951547e+01 4.000353e+01 4.010738e+01 4.039972e+01 4.069205e+01 4.098439e+01 4.127673e+01 4.117881e+01 4.127998e+01 4.138115e+01 4.148232e+01 4.158349e+01 4.148544e+01 4.138825e+01 4.129106e+01 4.119387e+01 4.109669e+01 4.099935e+01 4.090201e+01 4.080467e+01 4.070733e+01 4.060917e+01 4.051093e+01 4.041347e+01 4.031600e+01 4.021854e+01 4.012108e+01 4.002352e+01 3.992596e+01 3.982840e+01 3.973084e+01 3.963253e+01 3.953489e+01 3.943724e+01 3.933960e+01 3.924195e+01 3.914359e+01 3.904520e+01 3.894750e+01 3.884979e+01 3.875208e+01 3.865438e+01 3.855662e+01 3.845887e+01 3.836111e+01 3.826335e+01 3.816494e+01 3.806716e+01 3.796937e+01
3.839624e+01 3.867982e+01 3.896341e+01 3.887955e+01 3.879569e+01 3.871183e+01 3.862797e+01 3.854411e+01 3.845994e+01 3.837577e+01 3.829159e+01 3.820742e+01 3.812325e+01 3.803880e+01 3.795435e+01 3.786990e+01 3.778545e+01 3.770100e+01 3.807463e+01 3.844826e+01 3.882190e+01 3.919553e+01 3.956916e+01 3.986150e+01 4.015384e+01 4.044617e+01 4.073851e+01 4.103085e+01 4.113202e+01 4.123319e+01 4.133437e+01 4.143554e+01 4.153671e+01 4.143952e+01 4.134233e+01 4.124515e+01 4.114796e+01 4.105077e+01 4.095343e+01 4.085609e+01 4.075876e+01 4.066142e+01 4.056408e+01 4.046662e+01 4.036916e+01 4.027169e+01 4.017423e+01 4.007677e+01 3.997921e+01 3.988165e+01 3.978409e+01 3.968653e+01 3.958897e+01 3.949133e+01 3.939368e+01 3.929604e+01 3.919839e+01 3.910075e+01 3.900304e+01 3.890534e+01 3.880763e+01 3.870993e+01 3.861222e+01 3.851446e+01 3.841671e+01 3.831895e+01 3.822120e+01 3.812344e+01 3.802566e+01 3.792787e+01
3.843931e+01 3.872290e+01 3.864344e+01 3.855958e+01 3.847572e+01 3.839186e+01 3.830800e+01 3.822814e+01 3.814396e+01 3.805979e+01 3.797562e+01 3.789145e+01 3.781123e+01 3.826742e+01 3.818297e+01 3.809852e+01 3.801407e+01 3.792962e+01 3.830325e+01 3.867689e+01 3.905052e+01 3.942415e+01 3.924622e+01 3.962152e+01 3.991386e+01 4.020620e+01 4.049854e+01 4.079088e+01 4.089205e+01 4.099322e+01 4.109439e+01 4.119556e+01 4.129416e+01 4.139265e+01 4.129546e+01 4.119828e+01 4.110109e+01 4.100390e+01 4.090656e+01 4.080922e+01 4.071189e+01 4.061455e+01 4.051808e+01 4.042145e+01 4.032399e+01 4.022653e+01 4.012906e+01 4.003160e+01 3.993484e+01 3.983728e+01 3.973972e+01 3.964216e+01 3.954460e+01 3.944695e+01 3.934931e+01 3.925166e+01 3.915402e+01 3.905713e+01 3.896016e+01 3.886245e+01 3.876475e+01 3.866704e+01 3.856933e+01 3.847158e+01 3.837382e+01 3.827607e+01 3.817831e+01 3.808126e+01 3.798348e+01 3.788569e+01
3.848238e+01 3.840293e+01 3.832347e+01 3.823961e+01 3.815575e+01 3.807189e+01 3.799203e+01 3.791216e+01 3.782799e+01 3.774382e+01 3.765965e+01 3.757943e+01 3.749921e+01 3.795540e+01 3.841159e+01 3.832714e+01 3.824269e+01 3.815824e+01 3.853188e+01 3.890551e+01 3.927914e+01 3.910121e+01 3.892328e+01 3.929858e+01 3.967389e+01 3.996623e+01 4.025856e+01 4.055090e+01 4.065207e+01 4.075324e+01 4.085442e+01 4.095301e+01 4.105161e+01 4.115010e+01 4.124859e+01 4.115141e+01 4.105422e+01 4.095703e+01 4.085969e+01 4.076235e+01 4.066502e+01 4.056855e+01 4.047208e+01 4.037545e+01 4.027882e+01 4.018136e+01 4.008390e+01 3.998643e+01 3.988967e+01 3.979290e+01 3.969534e+01 3.959778e+01 3.950022e+01 3.940258e+01 3.930493e+01 3.920729e+01 3.911040e+01 3.901352e+01 3.891654e+01 3.881957e+01 3.872186e+01 3.862415e+01 3.852645e+01 3.842869e+01 3.833094e+01 3.823318e+01 3.813613e+01 3.803908e+01 3.794130e+01 3.784352e+01
3.816241e+01 3.808296e+01 3.800350e+01 3.791964e+01 3.783578e+01 3.775592e+01 3.767605e+01 3.759619e+01 3.751202e+01 3.742784e+01 3.734762e+01 3.726740e+01 3.718718e+01 3.764338e+01 3.809957e+01 3.855576e+01 3.847132e+01 3.838687e+01 3.876050e+01 3.913413e+01 3.895620e+01 3.877827e+01 3.860033e+01 3.897564e+01 3.935095e+01 3.972625e+01 4.001859e+01 4.031093e+01 4.041210e+01 4.051327e+01 4.061187e+01 4.071046e+01 4.080906e+01 4.090755e+01 4.100604e+01 4.110454e+01 4.100735e+01 4.091016e+01 4.081282e+01 4.071548e+01 4.061902e+01 4.052255e+01 4.042608e+01 4.032945e+01 4.023282e+01 4.013619e+01 4.003873e+01 3.994127e+01 3.984450e+01 3.974773e+01 3.965097e+01 3.955341e+01 3.945585e+01 3.935820e+01 3.926056e+01 3.916367e+01 3.906679e+01 3.896990e+01 3.887293e+01 3.877595e+01 3.867897e+01 3.858127e+01 3.848356e+01 3.838581e+01 3.828805e+01 3.819100e+01 3.809395e+01 3.799691e+01 3.789912e+01 3.780134e+01
3.784244e+01 3.776299e+01 3.768353e+01 3.759967e+01 3.751981e+01 3.743994e+01 3.736008e+01 3.728021e+01 3.719604e+01 3.711582e+01 3.703560e+01 3.695538e+01 3.687516e+01 3.733136e+01 3.778755e+01 3.824374e+01 3.869994e+01 3.861549e+01 3.898912e+01 3.881119e+01 3.863326e+01 3.845532e+01 3.827739e+01 3.865270e+01 3.902800e+01 3.940331e+01 3.977861e+01 4.007095e+01 4.017212e+01 4.027072e+01 4.036932e+01 4.046791e+01 4.056651e+01 4.066500e+01 4.076349e+01 4.086199e+01 4.096048e+01 4.086329e+01 4.076595e+01 4.066948e+01 4.057302e+01 4.047655e+01 4.038008e+01 4.028345e+01 4.018682e+01 4.009019e+01 3.999356e+01 3.989610e+01 3.979933e+01 3.970257e+01 3.960580e+01 3.950903e+01 3.941147e+01 3.931383e+01 3.921694e+01 3.912006e+01 3.902317e+01 3.892629e+01 3.882931e+01 3.873233e+01 3.863536e+01 3.853838e+01 3.844068e+01 3.834292e+01 3.824587e+01 3.814882e+01 3.805178e+01 3.795473e+01 3.785695e+01 3.775984e+01
3.752247e+01 3.744302e+01 3.736356e+01 3.728370e+01 3.720383e+01 3.712397e+01 3.704410e+01 3.696424e+01 3.688402e+01 3.680380e+01 3.672358e+01 3.664336e+01 3.656314e+01 3.701933e+01 3.747553e+01 3.793172e+01 3.838792e+01 3.884411e+01 3.866618e+01 3.848824e+01 3.831031e+01 3.813238e+01 3.795445e+01 3.832975e+01 3.870506e+01 3.908037e+01 3.945567e+01 3.983098e+01 3.992957e+01 4.002817e+01 4.012677e+01 4.022536e+01 4.032396e+01 4.042245e+01 4.052094e+01 4.061944e+01 4.071793e+01 4.081642e+01 4.071995e+01 4.062348e+01 4.052702e+01 4.043055e+01 4.033408e+01 4.023745e+01 4.014082e+01 4.004419e+01 3.994756e+01 3.985093e+01 3.975416e+01 3.965740e+01 3.956063e+01 3.946387e+01 3.936710e+01 3.927021e+01 3.917333e+01 3.907644e+01 3.897956e+01 3.888267e+01 3.878569e+01 3.868872e+01 3.859174e+01 3.849477e+01 3.839779e+01 3.830074e+01 3.820369e+01 3.810665e+01 3.800960e+01 3.791255e+01 3.781544e+01 3.771833e+01
3.738747e+01 3.730801e+01 3.722856e+01 3.714869e+01 3.706883e+01 3.698897e+01 3.690910e+01 3.683125e+01 3.675103e+01 3.667081e+01 3.659059e+01 3.651037e+01 3.651831e+01 3.697450e+01 3.743069e+01 3.788689e+01 3.834308e+01 3.870541e+01 3.853111e+01 3.835317e+01 3.817524e+01 3.799731e+01 3.781938e+01 3.819468e+01 3.856999e+01 3.894530e+01 3.932060e+01 3.950515e+01 3.969297e+01 3.979156e+01 3.989016e+01 3.998876e+01 4.008735e+01 4.018584e+01 4.028434e+01 4.038283e+01 4.048132e+01 4.057730e+01 4.067311e+01 4.057664e+01 4.048017e+01 4.038371e+01 4.028724e+01 4.019148e+01 4.009485e+01 3.999822e+01 3.990159e+01 3.980496e+01 3.970819e+01 3.961143e+01 3.951466e+01 3.941789e+01 3.932196e+01 3.922588e+01 3.912899e+01 3.903211e+01 3.893522e+01 3.883834e+01 3.874136e+01 3.864438e+01 3.854741e+01 3.845043e+01 3.835423e+01 3.825792e+01 3.816087e+01 3.806382e+01 3.796678e+01 3.786973e+01 3.777262e+01 3.767551e+01
3.725247e+01 3.717301e+01 3.709356e+01 3.701369e+01 3.693383e+01 3.685396e+01 3.677611e+01 3.669825e+01 3.661803e+01 3.653781e+01 3.645759e+01 3.646553e+01 3.647347e+01 3.692967e+01 3.738586e+01 3.784205e+01 3.820438e+01 3.856671e+01 3.839240e+01 3.821810e+01 3.804017e+01 3.786224e+01 3.768431e+01 3.805961e+01 3.843492e+01 3.881023e+01 3.899478e+01 3.917933e+01 3.936714e+01 3.955495e+01 3.965355e+01 3.975215e+01 3.985074e+01 3.994924e+01 4.004773e+01 4.014622e+01 4.024220e+01 4.033818e+01 4.043399e+01 4.052980e+01 4.043333e+01 4.033686e+01 4.024040e+01 4.014464e+01 4.004888e+01 3.995225e+01 3.985562e+01 3.975899e+01 3.966222e+01 3.956545e+01 3.946869e+01 3.937276e+01 3.927682e+01 3.918074e+01 3.908466e+01 3.898777e+01 3.889089e+01 3.879400e+01 3.869702e+01 3.860005e+01 3.850307e+01 3.840687e+01 3.831067e+01 3.821436e+01 3.811805e+01 3.802100e+01 3.792395e+01 3.782691e+01 3.772980e+01 3.763269e+01
3.711747e+01 3.703801e+01 3.695855e+01 3.687869e+01 3.679883e+01 3.672097e+01 3.664311e+01 3.656526e+01 3.648504e+01 3.640482e+01 3.641276e+01 3.642070e+01 3.642864e+01 3.688483e+01 3.734103e+01 3.770335e+01 3.806568e+01 3.842800e+01 3.825370e+01 3.807940e+01 3.790510e+01 3.772717e+01 3.754924e+01 3.792454e+01 3.829985e+01 3.848440e+01 3.866895e+01 3.885351e+01 3.904132e+01 3.922913e+01 3.941694e+01 3.951554e+01 3.961413e+01 3.971263e+01 3.981112e+01 3.990710e+01 4.000308e+01 4.009906e+01 4.019487e+01 4.029068e+01 4.038649e+01 4.029002e+01 4.019355e+01 4.009779e+01 4.000203e+01 3.990627e+01 3.980964e+01 3.971301e+01 3.961625e+01 3.951948e+01 3.942355e+01 3.932762e+01 3.923169e+01 3.913560e+01 3.903952e+01 3.894343e+01 3.884655e+01 3.874966e+01 3.865269e+01 3.855571e+01 3.845951e+01 3.836331e+01 3.826710e+01 3.817080e+01 3.807449e+01 3.797818e+01 3.788113e+01 3.778409e+01 3.768698e+01 3.758987e+01
3.698041e+01 3.690301e+01 3.682355e+01 3.674369e+01 3.666583e+01 3.658798e+01 3.651012e+01 3.643226e+01 3.635204e+01 3.635998e+01 3.636792e+01 3.637586e+01 3.638380e+01 3.684000e+01 3.720232e+01 3.756465e+01 3.792698e+01 3.828930e+01 3.811500e+01 3.794070e+01 3.776640e+01 3.759210e+01 3.741417e+01 3.778947e+01 3.797403e+01 3.815858e+01 3.834313e+01 3.852768e+01 3.871549e+01 3.890331e+01 3.909112e+01 3.927893e+01 3.937753e+01 3.947602e+01 3.957200e+01 3.966798e+01 3.976395e+01 3.985993e+01 3.995574e+01 4.005156e+01 4.014737e+01 4.024318e+01 4.014671e+01 4.005095e+01 3.995519e+01 3.985943e+01 3.976367e+01 3.966704e+01 3.957028e+01 3.947434e+01 3.937841e+01 3.928248e+01 3.918655e+01 3.909046e+01 3.899438e+01 3.889830e+01 3.880221e+01 3.870533e+01 3.860835e+01 3.851215e+01 3.841595e+01 3.831974e+01 3.822354e+01 3.812723e+01 3.803093e+01 3.793462e+01 3.783831e+01 3.774126e+01 3.764415e+01 3.754777e+01
3.684334e+01 3.676595e+01 3.668855e+01 3.661069e+01 3.653284e+01 3.645498e+01 3.637713e+01 3.629927e+01 3.630721e+01 3.631515e+01 3.632309e+01 3.633103e+01 3.633897e+01 3.670130e+01 3.706362e+01 3.742595e+01 3.778827e+01 3.815060e+01 3.797630e+01 3.780200e+01 3.762770e+01 3.745340e+01 3.727910e+01 3.746365e+01 3.764820e+01 3.783275e+01 3.801731e+01 3.820186e+01 3.838967e+01 3.857748e+01 3.876529e+01 3.895311e+01 3.914092e+01 3.923690e+01 3.933288e+01 3.942885e+01 3.952483e+01 3.962081e+01 3.971662e+01 3.981243e+01 3.990825e+01 4.000406e+01 4.009987e+01 4.000411e+01 3.990835e+01 3.981259e+01 3.971683e+01 3.962107e+01 3.952514e+01 3.942921e+01 3.933327e+01 3.923734e+01 3.914141e+01 3.904533e+01 3.894924e+01 3.885316e+01 3.875708e+01 3.866099e+01 3.856479e+01 3.846859e+01 3.837239e+01 3.827618e+01 3.817998e+01 3.808367e+01 3.798736e+01 3.789106e+01 3.779475e+01 3.769844e+01 3.760205e+01 3.750567e+01
3.679498e+01 3.671758e+01 3.664131e+01 3.656454e+01 3.648668e+01 3.640883e+01 3.633097e+01 3.625312e+01 3.626106e+01 3.626900e+01 3.627694e+01 3.628488e+01 3.655651e+01 3.691884e+01 3.728116e+01 3.764349e+01 3.800581e+01 3.783656e+01 3.766226e+01 3.748796e+01 3.731366e+01 3.713936e+01 3.714536e+01 3.732991e+01 3.751447e+01 3.769902e+01 3.788357e+01 3.815533e+01 3.834242e+01 3.853024e+01 3.871805e+01 3.890586e+01 3.909367e+01 3.918965e+01 3.928563e+01 3.938161e+01 3.947759e+01 3.957338e+01 3.966920e+01 3.976501e+01 3.986082e+01 3.995663e+01 4.005224e+01 3.995648e+01 3.986072e+01 3.976496e+01 3.966920e+01 3.957435e+01 3.947929e+01 3.938336e+01 3.928742e+01 3.919149e+01 3.909556e+01 3.899948e+01 3.890339e+01 3.880731e+01 3.871123e+01 3.861598e+01 3.852059e+01 3.842439e+01 3.832818e+01 3.823198e+01 3.813578e+01 3.804025e+01 3.794394e+01 3.784764e+01 3.775133e+01 3.765502e+01 3.755863e+01 3.746225e+01
