335.77 333.41 331.05 330.48 329.91 329.34 329.08 328.81 328.58 328.35 328.11 329.48 330.85 332.10 333.35 334.10 334.86 335.61 334.45 333.30 332.15 331.37 330.59 329.86 329.12 328.81 328.49 328.18 326.10 324.02 323.25 322.48 321.71 320.01 318.32 317.62 316.92 316.22 316.64 317.07 317.50 317.49 317.49 316.28 315.08 313.86 312.64 311.43 310.48 309.54 308.59 309.44 310.29 309.88 309.46 309.05 307.39 305.74 306.08 306.43 305.74 305.06 304.37 305.46 306.55 307.64 307.01 306.38 304.77 303.17
335.67 333.32 330.96 330.39 329.82 329.25 328.67 328.41 328.18 327.94 327.71 327.48 328.85 330.10 330.85 331.60 332.35 333.10 331.95 330.80 329.64 328.49 327.71 326.97 326.66 326.35 326.04 325.73 323.65 322.88 322.11 321.34 320.57 318.87 318.17 317.47 316.77 316.07 316.50 316.92 317.35 317.78 317.77 316.57 315.35 314.14 312.92 311.70 310.76 309.81 308.87 307.92 308.77 308.36 307.94 307.52 307.11 305.45 305.80 305.11 304.43 303.74 303.06 304.15 305.24 306.33 307.42 306.79 305.18 303.57
335.58 333.23 330.87 330.30 329.73 329.15 328.58 328.01 327.78 327.54 327.31 327.07 326.84 327.59 328.34 329.10 329.85 330.60 329.45 328.29 327.14 325.98 324.83 324.52 324.21 323.89 323.58 323.27 322.50 321.73 320.96 320.19 319.42 318.72 318.02 317.32 316.62 315.92 316.35 316.78 317.20 317.63 318.06 316.84 315.63 314.41 313.20 311.98 311.03 310.09 309.14 308.20 307.25 306.83 306.42 306.00 305.59 305.17 304.48 303.80 303.11 302.43 301.74 302.83 303.92 305.01 306.10 307.19 305.58 303.97
333.45 331.09 331.23 330.66 330.09 329.52 328.95 327.44 327.20 326.97 326.73 326.50 326.18 325.42 326.18 326.93 327.68 328.43 327.28 326.12 324.97 323.82 323.56 323.26 322.95 322.63 322.32 322.01 321.24 320.47 319.70 318.93 318.66 318.23 317.53 316.83 316.13 315.43 315.86 316.29 316.71 317.14 317.71 316.21 314.99 313.77 312.56 311.34 311.30 310.36 309.41 308.46 307.52 307.10 306.69 306.27 305.85 305.93 305.31 304.62 303.94 303.25 302.56 303.65 304.74 305.83 306.92 305.99 304.38 302.78
331.31 331.46 331.60 331.03 330.45 329.88 328.37 326.86 326.63 326.39 326.16 325.84 325.52 324.76 324.01 324.76 325.51 326.26 325.11 323.96 322.80 322.55 322.29 321.99 321.69 321.37 321.06 320.75 319.98 319.21 318.44 318.17 317.90 317.47 317.04 316.34 315.64 314.94 315.37 315.80 316.22 316.79 317.36 315.86 314.35 313.14 311.92 310.70 310.66 310.62 309.68 308.73 307.79 307.37 306.95 306.54 306.61 306.69 306.07 305.45 304.76 304.07 303.39 304.48 305.57 306.66 305.73 304.79 303.19 301.58
331.68 331.82 331.96 331.39 330.82 329.31 327.80 326.29 326.05 325.82 325.50 325.18 324.86 324.10 323.35 322.59 323.34 324.10 322.94 321.79 321.53 321.28 321.03 320.72 320.42 320.11 319.80 319.49 318.72 317.95 317.68 317.41 317.15 316.71 316.28 315.85 315.15 314.45 314.88 315.31 315.87 316.44 317.01 315.51 314.00 312.50 311.28 310.07 310.03 309.99 309.95 309.00 308.05 307.64 307.22 307.30 307.37 307.44 306.82 306.20 305.58 304.90 304.21 305.30 306.39 305.46 304.53 303.60 301.99 300.38
332.04 332.18 332.33 331.75 330.24 328.73 327.22 325.71 325.48 325.16 324.84 324.52 324.20 323.44 322.69 321.93 321.18 321.93 320.77 320.52 320.27 320.01 319.76 319.45 319.15 318.85 318.54 318.23 317.46 317.19 316.92 316.66 316.39 315.96 315.52 315.09 314.66 313.96 314.39 314.96 315.52 316.09 316.66 315.16 313.65 312.15 310.64 309.43 309.39 309.35 309.31 309.27 308.32 307.91 307.98 308.05 308.13 308.20 307.58 306.96 306.34 305.72 305.04 306.13 305.19 304.26 303.33 302.40 300.79 300.62
332.41 332.55 332.69 331.18 329.67 328.16 326.65 325.14 324.82 324.50 324.18 323.86 323.54 322.78 322.03 321.27 320.52 319.76 319.51 319.25 319.00 318.74 318.49 318.19 317.88 317.58 317.27 316.97 316.70 316.43 316.17 315.90 315.63 315.20 314.77 314.33 313.90 313.47 314.04 314.61 315.17 315.74 316.31 314.81 313.30 311.80 310.29 308.79 308.75 308.71 308.67 308.63 308.59 308.66 308.74 308.81 308.89 308.96 308.34 307.72 307.10 306.48 305.86 304.93 304.00 303.06 302.13 301.20 301.03 300.86
331.14 331.28 331.42 329.91 328.40 326.89 325.38 324.54 324.22 323.90 323.58 323.26 322.86 322.11 321.35 320.60 319.84 320.25 320.55 320.29 320.04 319.79 319.53 319.23 318.92 318.62 318.32 319.29 318.31 318.04 317.77 317.51 317.24 316.81 316.37 315.94 315.51 313.58 312.84 313.41 313.98 314.55 315.11 315.22 313.71 312.21 310.71 309.20 309.16 309.12 309.08 309.04 308.85 309.73 309.81 309.88 309.96 310.03 309.41 308.79 308.17 307.55 307.00 306.77 305.84 304.91 303.97 303.04 302.87 302.71
329.87 330.02 330.16 328.65 327.14 325.63 324.79 323.95 323.63 323.31 322.99 322.59 322.19 321.43 320.68 319.92 320.33 320.74 321.04 321.34 321.08 320.83 320.57 320.27 319.97 319.66 320.64 321.61 320.63 319.65 319.38 319.11 318.85 318.41 317.98 317.55 315.62 313.68 312.95 312.21 312.78 313.35 313.92 314.02 314.13 312.62 311.12 309.61 309.57 309.53 309.49 309.30 309.11 309.99 310.88 310.95 311.03 311.10 310.48 309.86 309.24 308.69 308.14 307.91 307.68 306.75 305.82 304.88 304.72 304.55
328.61 328.75 328.89 327.38 325.87 325.03 324.19 323.35 323.03 322.71 322.31 321.91 321.51 320.76 320.00 320.41 320.82 321.22 321.52 321.82 322.12 321.87 321.62 321.31 321.01 321.98 322.96 323.94 322.95 321.97 320.99 320.72 320.45 320.02 319.59 317.66 315.72 313.79 313.05 312.32 311.59 312.15 312.72 312.83 312.93 313.03 311.53 310.03 309.99 309.95 309.75 309.56 309.36 310.25 311.14 312.02 312.10 312.17 311.55 310.93 310.38 309.83 309.27 309.05 308.82 308.59 307.66 306.73 306.56 306.39
327.99 327.48 327.63 326.12 325.28 324.44 323.60 322.76 322.44 322.04 321.64 321.24 320.84 320.08 320.49 320.90 321.30 321.71 322.01 322.31 322.61 322.91 322.66 322.35 323.33 324.31 325.28 326.26 325.28 324.29 323.31 322.33 322.06 321.63 319.70 317.76 315.83 313.89 313.16 312.43 311.69 310.96 311.53 311.63 311.73 311.84 311.94 310.44 310.40 310.20 310.01 309.82 309.62 310.51 311.39 312.28 313.17 313.24 312.62 312.07 311.52 310.96 310.41 310.18 309.96 309.73 309.50 308.57 308.40 305.99
327.36 326.86 326.36 325.52 324.68 323.84 323.00 322.16 321.76 321.36 320.96 320.56 320.16 320.57 320.98 321.38 321.79 322.20 322.50 322.80 323.10 323.40 323.70 324.68 325.65 326.63 327.60 328.58 327.60 326.62 325.63 324.65 323.67 321.74 319.80 317.87 315.93 314.00 313.27 312.53 311.80 311.06 310.33 310.43 310.54 310.64 310.75 310.85 310.66 310.46 310.27 310.07 309.88 310.77 311.65 312.54 313.42 314.31 313.76 313.21 312.65 312.10 311.55 311.32 311.09 310.87 310.64 310.41 308.00 305.60
326.85 326.35 325.69 324.87 324.03 323.19 322.35 321.51 321.11 320.71 320.31 319.91 319.73 320.14 320.55 320.96 321.37 321.43 321.73 322.03 322.33 322.63 322.92 323.90 324.87 325.85 326.82 327.02 326.33 325.34 324.36 323.38 322.40 320.46 318.53 316.60 314.66 313.36 312.63 311.89 311.16 310.43 310.21 310.31 310.42 310.52 310.63 310.42 310.53 310.33 310.14 309.95 309.75 310.64 311.52 312.41 313.30 313.36 314.14 313.59 313.03 312.48 311.93 311.17 310.94 310.72 310.49 310.26 307.85 305.45
326.34 325.68 325.03 324.20 323.38 322.54 321.70 320.86 320.46 320.06 319.66 319.48 319.31 319.72 320.12 320.53 320.59 320.65 320.95 321.25 321.55 321.85 322.14 323.12 324.09 325.07 325.27 325.46 324.77 324.07 323.09 322.11 321.13 319.19 317.26 315.32 314.02 312.72 311.99 311.26 310.52 310.31 310.09 310.19 310.30 310.40 310.20 309.99 310.10 310.21 310.01 309.82 309.62 310.51 311.40 312.28 312.35 312.42 313.19 313.97 313.41 312.86 312.31 311.55 310.79 310.57 310.34 310.11 307.70 305.30
325.67 325.02 324.36 323.54 322.71 321.88 321.04 320.20 319.80 319.40 319.23 319.06 318.88 319.29 319.70 319.76 319.82 319.88 320.18 320.48 320.77 321.07 321.36 322.34 323.31 323.51 323.71 323.91 323.21 322.51 321.82 320.84 319.85 317.92 315.99 314.69 313.39 312.09 311.35 310.62 310.40 310.19 309.97 310.07 310.18 309.97 309.77 309.57 309.67 309.78 309.88 309.69 309.50 310.38 311.27 311.34 311.40 311.47 312.25 313.02 313.79 313.24 312.69 311.93 311.17 310.42 310.19 309.96 307.55 305.15
325.01 324.35 323.70 322.87 322.04 321.22 320.39 319.55 319.15 318.98 318.80 318.63 318.46 318.86 318.92 318.98 319.04 319.10 319.40 319.70 319.99 320.29 320.58 321.56 321.75 321.95 322.15 322.35 321.65 320.96 320.26 319.56 318.58 316.65 315.35 314.05 312.75 311.45 310.71 310.50 310.28 310.07 309.85 309.95 309.75 309.55 309.34 309.14 309.24 309.35 309.46 309.56 309.37 310.25 310.32 310.39 310.46 310.53 311.30 312.07 312.85 313.62 313.07 312.31 311.55 310.80 310.04 309.81 307.40 306.57
324.34 323.69 323.03 322.20 321.38 320.55 319.73 318.90 318.73 318.55 318.38 318.20 318.03 318.09 318.15 318.21 318.27 318.33 318.62 318.92 319.21 319.51 319.80 320.00 320.20 320.39 320.59 320.79 320.09 319.40 318.70 318.01 317.31 316.01 314.71 313.41 312.11 310.81 310.59 310.38 310.16 309.95 309.73 309.53 309.32 309.12 308.91 308.71 308.82 308.92 309.03 309.13 309.24 309.31 309.38 309.44 309.51 309.58 310.35 311.13 311.90 312.68 313.45 312.69 311.93 311.18 310.42 309.66 308.83 308.00
